"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"5230_378.373_12.36",53916.33,41035.008,54720.72,163877.27,146277.33,165963.27,9275.224,9488.455,14330.457,0,0,0
"5123_378.373_12.244",65031.902,66680.14,66187.07,160260.62,178727.27,230549.81,11361.985,9936.181,12734.615,0,0,0
"47_379.122_0.8",631797.56,635275.7,692972,462521.9,456708.5,628987.44,299703.4,405490.78,390585.3,266053.7,346068.03,345094.2
"179_379.122_1.023",93778.48,74744.32,63819.44,93206.875,79813.555,52270.027,57961.902,102841.375,54177.117,61502.902,46889.664,32601.416
"1432_379.187_6.328",92577.71,81214.734,86782.34,154281.2,656200.2,149888.6,52414.57,61291.812,71441.25,54038.86,49830.42,48823.945
"1776_379.187_6.682",258935.28,208170.64,117506.65,465490.88,440196.2,436542.22,77398.32,88599.66,226598.19,80774.87,71165.305,68340.08
"4541_379.21_11.546",159427.03,149548.31,363646.72,181929.72,172732.83,211559.28,147957.39,151038.39,296798.7,141743.4,135769.81,144758.42
"4455_379.21_11.412",117165.62,184561.58,117947.1,154340.34,114777.58,160175.22,746480.7,126112.78,50608.062,148308.52,131378.16,159891.81
"4252_379.211_11.125",146429.83,660995.8,715830,166759.22,163120.3,169724.05,126505.555,114219.71,603666,112457.73,113906.73,497595.97
"3722_379.212_10.267",105469.01,520525.6,102921.14,106370.91,136907.8,126441.4,74440.75,73216.8,84763.1,55230.156,71233.13,231353.42
"5775_379.246_12.836",350962.25,350120.9,354344.56,559156.5,498509.16,502936.4,531567.75,339560.38,384484.06,358959.75,304357.4,342416.47
"5493_379.246_12.59",377264.1,284962.2,300498.84,387251.97,356913.44,325822.44,304294.53,173196.55,789323.94,261837.2,253641.03,271099.66
"5396_379.246_12.514",1165391,919359.94,789307.75,1058216.5,688696.75,798721.2,391553.72,833918.44,365850.53,432564.78,207538,593338
"5619_379.246_12.701",359449.16,358892.4,306224.38,248436.45,349951.44,303412.84,162536.67,261747.19,254812.75,222562.56,260934.83,230483.83
"5987_379.246_13.02",70430.24,34786.266,52772.387,445310.4,455059.75,416147.2,22973.633,13408.879,31512.502,8441.602,21525.809,0
"5894_379.246_12.952",149311.22,58651.234,75144.61,149910.9,115983.875,185336.81,34339.113,44940.844,31625.031,0,0,0
"4961_379.246_12.07",84551.51,85478.79,84592.7,380934.62,789028.9,331605.9,73658.25,80132.305,81710.75,52517.89,69609.16,344442.66
"5189_379.246_12.33",55420.727,80966.12,67370.37,193952.69,329981.62,352210.56,47496.88,0,24371.607,40278.9,38155.234,42427.29
"4850_379.246_11.939",377534.03,320458.62,369609.56,100873.055,95754.47,61159.15,67291.41,66523.64,64107.83,266273.34,35439.367,80564.88
"4738_379.247_11.775",53955.715,43438.797,32800.02,409577.6,88664.234,216816.55,34237.35,33227.004,33440.777,30054.852,24956.438,31846.215
"2776_379.259_8.04",553732.75,521814.38,548463.1,521681.12,499175.12,517475.25,465927.88,502705.9,492770.38,446701.22,461109.78,496317.16
"1593_380.17_6.479",429970.38,257824.03,432610.44,328855.66,378300.84,163263.36,106807.44,87093.836,191152.39,87931.375,103793.83,107922.94
"4110_380.233_10.92",12199.476,12833.655,16604.969,79654.86,80149.34,89163.78,0,0,0,0,0,0
"1394_380.243_6.289",118799,121545.23,124479.97,74452.734,107326.766,52147.26,132295.28,112878.375,118365.61,178377.02,102050.41,143846.05
"5801_380.337_12.852",477294.06,467233.56,450668.16,362647.03,364952.34,425230.1,331287.88,312338.62,314081.88,315228.34,307335.75,299388.84
"5302_380.337_12.43",47654.832,47077.07,47939.246,59456.098,52954.047,67683.39,36827.957,43098.016,43446.605,39894.973,39065.824,44303.613
"5314_381.225_12.453",88742.4,89492.94,90944.66,37982.688,36382.258,49700.094,70842.234,77147.195,72152.39,61041.02,57166.26,56694.6
"5202_381.225_12.338",208555.4,171794.05,191595.66,257557.7,341618.5,310405.5,126896.055,132886.14,152447.47,132205.8,138134.25,143710.53
"770_381.239_5.552",431512.38,423229.94,431330.4,281695.97,283361,297451.34,394983.8,385357.94,383715.34,423829.6,398541.94,417034.03
"4478_381.262_11.446",99167.195,119821.766,119888.37,672192.06,667449,684535.3,13066.176,10307.694,11729.584,2164.8596,2531.123,0
"4781_381.262_11.845",85106.25,96222.69,159091.77,463574.12,897677.06,539715.2,22772.107,17130.258,19547.402,0,14033.443,9674.521
"4821_381.262_11.903",58998.465,40714.406,51477.203,444888.1,339998.47,411426.75,14818.883,17101.545,13228.043,17558.217,11607.621,0
"4956_381.262_12.081",56158.72,32921.53,107923.375,388053.75,598437.44,544413.6,25566.055,20747.41,20100.016,0,4659.2285,14230.278
"6214_381.3_13.326",31374.855,22346.602,32164.61,26136.309,0,23948.982,222552.14,209552.94,226063.58,264570.56,238294.55,218361.55
"6173_381.3_13.243",37794.76,191846.14,34023.67,149910.56,136771.1,156250.1,23315.656,29287.43,24943.66,22475.11,24828.656,25999.059
"6389_381.3_13.83",19576.373,19566.732,17149.09,13480.134,13373.378,14542.423,369726.38,399347.75,400550.28,327307.78,368568.9,344804.6
"554_382.112_5.096",268005.78,235589.42,79270.61,96639.836,169961.4,113052.45,221482.95,60407.508,53977.348,55042.62,54252.812,240868.14
"235_382.171_1.145",157557.61,87157.29,189207.1,104068.41,93557.46,127347.08,225840.72,157906.81,141164.23,282552.8,146429.53,188427.14
"395_383.145_4.364",92209.12,123820.28,109664.64,191543.58,174198.16,196620.14,82704.81,74562.45,76042.484,83029.984,80033.375,79731.414
"5175_383.204_12.311",253657.6,263096.1,219187.9,49474.555,52261.348,62278.867,212078.9,216442.22,250926.97,207445.03,239431.9,262572.28
"6440_383.315_14.105",12699.449,10621.021,19477.79,59448.285,55710.758,64440.918,10191.402,0,13428.409,2376.8123,0,8263.857
"6223_383.316_13.347",125496.37,94046.01,92093.03,84955.14,87808.89,92688.91,72360.586,62741.57,65623.33,124572.35,63338.367,67066.08
"2713_384.296_7.938",134768.25,130623.1,144685.7,139586.88,138391.55,132304.53,131392.81,118357.5,116867.23,110580.44,115062.49,113878.52
"6618_385.178_15.882",30425.045,23034.254,0,0,58528.62,0,21193.89,22256.053,14284.666,24803.133,18275.584,10188.874
"4913_385.237_11.997",37286.812,40139.29,8739.866,269487.53,74482.96,83937.83,20889.314,19446.441,28518.201,8037.967,23137.387,30303.143
"4813_385.238_11.887",35717.84,34499.703,36582.062,315749.38,220614.08,255198.06,24136.418,24861.611,18109.445,17908.547,20349.121,30650.947
"4983_385.238_12.09",37086.68,45430.266,27874.195,50495.45,167771.67,165029.48,20978.762,19224.873,27399.389,25168.338,23697.188,20669.793
"5798_385.293_12.848",658923,598163.94,612200.25,541483.44,652769,491205.12,561040.2,444033.7,487104.62,498691.8,417049.78,448506.8
"5303_385.293_12.43",109227.81,142508.78,130489.195,103091.836,116332.3,120955.7,147098.73,118032.99,121679.98,93117.04,101255.72,99920.95
"5952_385.294_13.014",160348.81,106013.81,89859.33,83329.57,96838.57,83416.04,83138.06,77578.516,76781.945,83914.055,76510.67,79961.52
"6235_385.295_13.381",72256.1,61524.344,49118.465,48116.797,55675.793,39138.855,42299.812,32701.812,30609.285,27769.787,33656.32,35175.492
"6178_385.295_13.247",59984.895,77616.43,73519.37,77164.21,51806.156,60771.117,59450.73,50063.973,59953.113,47074.12,54665.14,53978.805
"4621_385.343_11.599",448391.56,431282,474268.56,614684.7,589971.3,631627.44,369106.97,407905.88,429346.97,482293,448242.25,442456.9
"274_386.167_1.423",33729.332,29880.973,23027.586,50936.477,43668.22,30939.732,21246.96,20804.902,20836.615,24411.93,20519.266,21640.098
"2164_386.218_7.129",61458.35,80740.82,73895.12,172873.67,198062.97,229592.02,30648.816,31781.045,31320.176,22989.025,20782.688,18338.396
"1148_386.23_6.065",27763.523,30223.941,63009,59453.863,54012.34,54815.25,17601.352,22374.96,19368.125,17339.6,17661.734,16605.986
"1057_386.23_5.946",19548.266,23885.127,28496.734,33487.816,35523.652,31384.803,13387.853,16054.766,15868.866,9611.501,13306.104,15603.1875
"5188_386.246_12.325",34703.008,49244.492,36723.66,362808.78,342499.94,393311.06,0,0,0,0,0,0
"731_387.213_5.488",367331.44,406229.94,362324.03,765372.25,787407,800221.3,249810.9,232116.81,253018.89,228716.44,251820.38,229619.22
"6293_387.256_13.484",26597.934,26778.512,29190.1,106606.01,88737.83,97720.65,10691.045,11015.313,11625.349,0,0,0
"5810_387.274_12.863",57106.02,54072.707,36007.37,35102.01,37687.51,41345.367,34724.754,25646.176,31757.52,20720.059,28815.848,25989.396
"1365_388.245_6.263",71867.09,78136.125,78033.96,174952.84,149152.92,162921.4,81985.74,53615.203,54222.71,60346.84,50311.703,54075.277
"2110_388.246_7.063",108038.81,70469.84,85493.77,331087.62,128315.3,109496.734,72436.63,61417.543,77361.39,66599.37,49711.992,69315.16
"1987_388.247_6.942",175130.36,182769.9,200109.92,61715.51,66316.15,194060.31,150418.36,169232.55,159283.6,178022.39,152476.12,194616.62
"2235_388.248_7.214",183943.36,173748.97,117824.55,49924.53,116933.24,122478.91,148088.2,152871.1,153642.58,159590.62,128663.23,82672.63
"670_388.254_5.359",707072.7,712199.75,729158.1,901772,918221.3,917112.5,620559.4,610531.25,606132.5,491261.03,545162.7,544441.6
"4808_388.27_11.886",67685.13,71484.63,63079.223,84597.67,55728.836,57030.23,55370.746,38721.25,45175.453,49607.72,56012.676,35827.53
"4511_388.27_11.482",118698.055,94590.25,104003.36,104098.91,87302.04,111604.39,83221.4,64913.79,61500.195,60561.855,71213.84,67823.625
"5813_388.306_12.859",193968.97,167491.17,165221.52,171010.8,182102.78,184195.86,161637.66,144089.86,130980.23,136917.38,108056.414,104815.39
"6057_388.306_13.108",163848.14,138283.56,109837.766,136594.88,137514.44,128857.09,132851.94,105345.766,101046.34,121456.88,119835.23,87023.25
"5926_388.306_12.972",160758.7,159427.73,156414.33,188586.38,172279.16,135520.83,143719.19,145503.16,139060.33,150305.6,123819.18,119217.68
"5693_388.306_12.769",561583.44,561583.4,583808.44,517419.78,499381.84,510109.7,553976.56,426339,432878.3,443992.3,416408.44,413414.7
"2718_389.251_7.944",205783.72,214163.48,204642.73,202847.5,205629.9,209060.5,188209.8,196132.27,168589.38,178637.52,171972.42,181075.97
"5267_389.269_12.409",17472.148,19577.137,6439.502,47917.832,139167.39,126510.57,16962.502,18035.572,17227.975,16861.516,0,9963.015
"761_390.191_5.536",145494.72,173363.3,197448.78,145064.14,144804.16,221718.03,56809.79,123178.33,164547.95,77876.04,55770.688,58116.55
"3643_390.22_10.068",266183.44,274028.2,276925.97,167277.6,170326.92,168762.6,222368.2,222045.22,219689.81,243575.7,252679.1,271204.56
"1535_390.227_6.427",59656.973,73205.945,69677.62,573622.5,397934.9,327051.56,17643.58,42530.117,52427.477,51332.91,45943.95,50621.28
"1012_390.227_5.869",54430.57,56407.92,58377.82,59222.33,140716.36,160219.52,40109.29,51311.99,43755.242,45717.344,46606.23,136358.14
"1753_390.227_6.646",77677.63,521103.06,475471.5,93859.03,187943.48,100699.47,136103.28,364368.56,69528.37,57761.832,63174.555,388306.12
"2543_390.227_7.656",49006.73,39099.49,48245.402,93457.63,107036.266,104751.62,38152.867,30594.223,33159.438,34586.84,35488.637,32461.904
"5533_390.285_12.61",167900.7,159340.84,166350.56,138406.36,139824.67,138200.83,127522.42,128873.99,119783.01,102691.74,114335.98,125135.37
"5651_390.285_12.73",107029,97396.87,104209.19,36613.508,36763.695,0,84612.484,77743.5,76451.42,79420.43,61610.55,75029.95
"147_391.122_0.816",39730.68,66373.6,42279.887,35020.375,38781.363,69999.26,29881.01,24884.404,34088.023,25445.75,34779.887,34241.363
"295_391.123_1.618",28849.457,42006.746,82002.71,25250.178,22816.348,41478.582,23525.773,23136.447,33245.84,27035.027,28012.094,102650.44
"276_391.123_1.418",28615.885,196591.64,204203.72,32310.95,32005.5,142070.42,14540.953,18154.752,40276.703,17563.072,23194.963,82584.15
"5347_391.247_12.504",48075.812,49007.63,51970.57,113801.266,67361.664,634581.94,30055.594,42512.117,42084.254,38157.76,32662.861,27337.326
"6537_391.284_15.129",0,12323.965,0,106181.49,16310.26,0,0,0,0,0,0,0
"6484_391.284_14.701",866579.6,1065866.1,989776.56,1352657.4,1452950.9,1353984.6,436182.5,396689.28,422659.44,36886.74,39380,39523.887
"5525_391.286_12.608",144814.94,121534.875,116782.35,325172.28,342092.06,78099.18,25359.613,111506.52,36624.98,21509.414,28067.242,29631.266
"5711_391.287_12.789",168238.75,168899.23,151956.7,1095131,1070318,1075076.8,33758.844,39972.17,19704.871,0,0,0
"1314_392.206_6.213",653310.8,69017.86,96324.414,94212.69,595197.7,94639.695,494600.88,64561.336,73882.195,530601.1,198925.28,535754.06
"669_393.21_5.359",187257.27,192687.5,205936.97,280068.38,286072,301236.84,151482.95,175404.94,164869.52,128462.64,165111.4,148633.66
"4809_393.226_11.886",132605.95,471786.6,165177.92,148278.56,153518.52,180748.52,96139.16,116882.41,330736.66,138117.2,376646.7,222798
"4743_393.226_11.761",126734.984,99619.19,313755.03,150897.64,118807.734,175396.38,66848.36,152393.19,82960.15,204348.33,58650.49,76318.69
"4619_393.226_11.59",102564.42,95081.17,40348.164,179151.86,176286.02,161804.56,74439.91,74979.9,77148.06,68498.3,75137.96,87667.06
"4515_393.226_11.474",121234.66,620439.44,141457.1,188742.72,193425.61,203914.03,78766.45,102019.23,81065.36,399694.47,91830.28,101617.555
"5812_393.261_12.859",217950.14,168698.45,210080.98,228463.38,897505.06,241418.12,172575.53,151895.16,163261.1,190348.31,181718.58,147589.14
"6059_393.261_13.109",195175.1,206904.27,186485.06,249937.5,204455.44,163341.55,192434.7,141406.69,142267.02,167888.92,159453.47,139696.44
"5682_393.261_12.762",327500.84,389534.2,359219.12,910964.8,383018.72,1170246.1,291356.22,261187.6,261523.47,231536.55,258177,291618.7
"5923_393.261_12.971",234006.55,205005.12,201580.86,232602.8,229197.38,191235.86,176883.3,146467.22,173263.34,163337.5,151482.78,183260.67
"4987_393.262_12.104",27689.617,14205.609,28281.941,314364.47,84345.15,316565.53,37604.56,16597.936,36732.746,32947.105,37004.344,37375.996
"2166_394.222_7.129",90276.71,229822.58,123912.336,256059.95,122995.42,259127.39,59917.727,82658.13,60984.688,52864.883,55114.195,82449.7
"2682_394.223_7.885",91151.336,94366.18,105176.97,157855.02,179379.39,171195.9,67073.34,66284.805,76190.98,66911.71,59483.914,69918.234
"2099_394.259_7.051",60936.43,74980.84,65623.12,100582.164,109762.28,113785.23,35627.914,58971.99,32178.87,83602.805,50352.086,94455.83
"5648_395.241_12.729",139885.8,158438.4,149200.81,173709.94,88641.28,83717.28,112410.875,115475.02,112854.164,122027.94,108908.14,106282.06
"5531_395.241_12.61",254164.48,250363.38,302374.66,402632.3,658222.25,668886.44,214994.4,223117.9,179361.4,204790.98,198601.6,266237.16
"5954_395.278_13.016",55911.57,52096.848,43160.13,803850.4,540595.2,772720.06,36232.836,25941.594,84402.39,33413.58,24932.371,34303.367
"5633_395.278_12.688",49454.484,65009.594,75216.93,543114.8,577269.7,576426.3,50063.297,43018.32,57821.883,53510.664,44307.676,39610.06
"5874_395.278_12.904",36305.043,30843.219,13696.193,206203.55,191393.9,197815.31,21034.588,31727.018,28937.428,30008.188,25427.363,26523.992
"5253_395.278_12.39",55294.715,56480.5,52262.195,299137.84,307997.78,312379.1,21833.656,29474.639,27088.26,16706.664,18819.871,0
"2485_397.27_7.553",125537.63,138541.5,130304.44,128762.71,131714.52,129648.63,86341.73,95159.13,97032.06,84479.65,96995.56,101928.47
"2627_397.27_7.794",168095.64,178610.88,184323.02,66867.75,62127.074,72791.125,239984.19,255300.95,239470.1,221500.44,213609.08,238766.7
"677_399.131_5.369",118514.555,123655.055,132334.88,115875.88,118272.42,145372.36,108575.4,97783.66,115726.61,76697.234,91558.71,100044.914
"5018_399.251_12.127",3144207,3033992.5,3069581.2,2838589.2,2727589.5,2782210.8,2088856.8,2101576.8,2780025.8,2148511.2,2159272,2435608.5
"4758_399.358_11.79",37605.21,35517.168,39440.242,39869.14,27720.48,35488.67,41982.65,44202.414,44608.25,56530.688,53402.938,54706.957
"1895_400.219_6.813",90044.31,82833.57,104406.53,124184.94,124308.19,127636,59047.914,53090.76,61230.89,49374.16,54821.797,62677.84
"2393_400.248_7.419",55496.65,44038.965,72849.2,87866.766,92628.19,108318.766,64100.31,58374.707,74090.02,67686.68,75322.914,73663.234
"2501_400.248_7.587",273326.66,338590.4,260125.64,196558.92,219276.17,197744.6,236326.42,239080.44,220534.94,206531.14,213871.28,208841.56
"2783_400.248_8.049",114903.56,156208.75,161345.22,139694.45,153976.92,170936.5,108157.84,149232.67,109273.41,93250.016,113180.54,165554.44
"5014_400.254_12.126",528188.3,516413.84,562098,518432.1,389776.6,487508.88,472975.84,447463.4,500447.8,488433.2,422361.66,514519.22
"4316_401.217_11.215",8595.896,9899.16,7522.7173,6268.8535,9343.009,5366.359,59831.598,75834.375,76921.53,66224.39,68635.234,74744.82
"2766_401.265_8.023",54282.01,58839.61,52234.426,146661.38,151637.53,160221.58,35248.84,41157.875,37687.562,30470.844,34496.24,33085.25
"6111_401.27_13.161",57287.906,87618.72,100655.336,64089.44,73268.71,64105.223,35742.816,33813.82,35588.68,7655.306,9646.808,11579.248
"6422_401.272_13.945",67068.57,50122.418,59399.996,94071.77,97394.08,101200.375,28409.928,31376.162,28661.238,0,0,0
"6067_401.29_13.113",48801.402,42025.04,43491.832,24400.605,23957.074,25711.213,13110.818,10099.675,25203.125,23402.066,22237.467,24167.418
"708_402.234_5.467",50630.773,55546.273,51927.496,33765.03,37142.92,32567.72,63212.867,53484.438,62663.777,57306.66,54240.41,63052.844
"321_402.239_2.21",147738.95,143341.75,145703.02,46065.133,47919.586,46787.38,37305.465,40142.594,44783.586,39447.133,37268.727,35912.625
"4384_402.249_11.301",21986.55,31414.283,32845.215,130148.07,122262.36,145600.95,3006.799,4975.141,7952.019,0,0,0
"1850_402.261_6.751",44972.28,23007.693,30545.893,47754.37,80088.58,37118.97,22758.238,19357.963,19791.775,21774.758,15784.426,15860.223
"1918_402.261_6.847",45880.945,41840.11,35975.98,74851.5,75064.94,62850.234,28437.15,26364.125,41868.797,30748.154,28011.262,29319.66
"4365_402.268_11.267",46786.938,54137.402,55321.477,229289.25,220972.52,226897.97,17009.97,16883.39,20958.438,0,0,0
"5278_402.274_12.419",71933.07,79966.41,76839.99,162472.3,160222.14,160015.25,7763.1934,12480.999,15178.432,0,0,0
"5070_402.285_12.197",37784.15,51750.113,48012.55,58297.938,48760.273,39021.297,41027.41,35786.695,27701.996,48497.2,25155.168,28288.826
"4760_402.286_11.789",73822.516,74522.16,20860.973,90196.79,42769.25,62886.633,62296.164,60087.477,80854.57,50217.812,18019.36,53379.336
"3420_402.3_9.495",73883.21,82332.81,82373.555,80108.34,87123.36,71599.08,81877.984,80441.36,80221.88,62624.13,64082.387,64230.57
"3817_402.3_10.483",39786.59,38499.117,43950.926,153999.92,166055.38,172264.83,27824.855,32855.848,35371.246,22861.621,22644.303,25801.656
"6091_402.321_13.127",144733.89,117323.72,108211.53,134229.03,114552.016,105273.625,118139.805,77894.94,65985.695,115036.32,115238.24,82860.4
"5965_402.322_13.014",509873.66,540133.9,535165.75,464829.44,452315.2,481024.72,421080.7,444316.12,425288.25,394196.94,426009.12,411651.97
"6234_402.322_13.381",88878.44,101297.586,84269.4,82199.414,84606.02,73092.05,82161.734,60744.402,65275.234,68924.55,66084.03,65058.227
"6183_402.322_13.256",121683.18,120613.305,114249.09,133892.08,110968.695,110808.734,117172.12,88611.59,88170.6,101074.83,90304.79,87585.195
"5645_403.233_12.724",141703.83,155395.11,139909.12,25809.316,24751.39,27589.844,145623.19,140482.11,154570.8,152265.39,141049.11,148912.05
"5826_403.25_12.869",214347.28,205984,163189.12,628268,659471.8,678090,89111.41,87546.305,78380.66,8090.2354,9148.216,5336.58
"234_404.154_1.138",91376.016,191494.27,123653.92,35983.03,40651.18,109299.72,35376.89,124879.68,109944.79,35696.27,177840.44,104986.08
"478_404.18_4.85",53055.254,63549.75,61772.664,44869.953,45065.598,43108.215,55199.117,53682.363,51364.492,42734.004,50399.246,45332.836
"1764_404.206_6.665",95184.27,72956.664,82810.484,324935.97,74973.05,457285.28,64831.08,65043.047,65578.625,169112.27,76457.97,55385.812
"1400_404.243_6.298",122223.125,127864.24,121255.47,124426.49,129109.77,137949.42,119936.984,83384.08,93302.984,107067.73,86474.66,45901.69
"1650_404.243_6.535",56224.734,61294.133,100120.06,58776.023,28770.64,56499.89,53719.875,89548.49,83828.016,55053.195,83905.74,94639
"1747_404.243_6.635",195559.16,183987.88,96881.08,205116.7,242022.5,178941.89,175665.28,124000.46,111898.62,179631.86,116324.87,70288.78
"5820_404.301_12.865",239014.25,209544.78,206577.88,222573.28,221992.48,243524.73,148804.17,166476.67,158771.16,203951.23,151641.42,159822.77
"6134_404.316_13.17",20383.15,21478.906,22237.678,114239.54,119283.984,112014.766,0,0,0,0,0,0
"4839_404.319_11.931",17241.72,17765.047,17726.613,199537.03,176264.23,146833.86,1915.9993,0,2179.0554,0,0,0
"467_405.164_4.786",232218.81,230994.16,193704.36,80999.016,79091.445,156533.61,128378.67,125168.68,141766.67,133856.5,106100.37,154066.6
"4994_405.263_12.11",54741.152,250526.61,266743.84,237125.78,250602.1,256672.1,247011.86,101619.13,217541.61,153625.05,214436.19,212941.52
"6221_405.299_13.347",160140.64,43838.54,37784.117,88242.75,71143.31,42147.176,27912.912,27394.465,23865.693,21544.643,21854.027,117450.39
"6427_405.358_13.96",14839.514,11767.304,14054.888,59786.234,61912.49,67207.61,0,0,0,0,0,0
"1178_406.222_6.095",292012.75,352245.44,284274.97,330645.84,94774.97,286589.97,173867.03,292407.72,229134.95,281759.88,258438.45,244515.45
"1450_406.222_6.344",295571.5,209594.28,271754.78,185741.36,302835.06,215589.53,164972.81,176455.14,202452.47,166350.11,171585.84,186202.7
"867_407.146_5.702",117537.5,119494.13,123318.17,641326.6,568894.94,615349.8,91680.52,77527.336,89272.89,80301.8,98353.11,91542.414
"4387_407.206_11.306",98586.195,98698.984,97579.695,248961.62,449988.34,269282.44,60815.113,48648.348,53918.188,39489.953,50559.08,41480.938
"5072_407.241_12.197",144854.03,125554.07,97651.48,71596.06,193204.2,255009.84,101242.39,87969.05,92052.14,78020.2,158390.5,148785.95
"4949_407.241_12.058",67544.984,76129.05,73327.35,119810.2,777810.6,104693.695,72529.97,77738.07,0,53693.438,23591.898,65020.797
"4830_407.241_11.912",196973.72,91163.61,79020.39,118750.945,108598.55,760931.4,47645.8,62809.414,39680.094,62982.93,61349.43,90110.445
"5511_407.242_12.597",38520.516,21680.656,18568.688,506032.56,341117.56,282652.1,30549.393,11264.047,23034.09,16367.249,9782.713,9087.157
"4762_407.242_11.802",404399.4,409379.7,388166.66,77732.42,113194.984,125438.9,353158.03,338753.34,82714.39,66907.234,52559.375,81712.016
"6088_407.277_13.128",99621.03,94200.03,123982.125,138423.45,122867.09,111890.41,77809.64,69176.93,86851.3,87000.44,79160.27,96887.09
"5955_407.277_13.003",242971.69,518471.88,193931.33,189197.16,94461.27,694285.3,88419.66,142722.86,173972.67,125023.8,156910.73,309754.34
"6231_407.277_13.38",95429.1,95936.586,80829.22,100794.67,88238.26,66191.08,77170.4,65441.047,63271.426,48845.184,54694.676,55310.938
"6184_407.277_13.25",96980.484,121302.14,128775.17,102491.25,86017.2,85929.88,84989.125,81430.34,65167.38,65194.414,83824.17,81587.555
"3147_407.327_8.834",109659.875,105729.43,104373.48,97225.08,98511.13,91548.75,68344.25,70914.68,82791.3,61858.375,64645.516,69034.14
"1086_408.201_5.988",157444.3,99740.33,99666.86,104823.984,121280.76,133941.06,155169.72,125161.76,124886.086,123449.22,78161.625,136931.52
"2919_408.23_8.312",137393.94,138686.9,114379.02,0,4349.73,9521.148,152492.2,171894.02,150885.19,149676.4,159864.3,159267.03
"2715_408.23_7.938",188354.95,186066.36,189915.8,32091.982,27769.725,37780.324,197376.55,214515.64,205343.88,171972.33,179328.97,177895.52
"3091_408.23_8.695",343566.9,350438.2,354802.44,30536.809,33707.797,46219.117,298787.88,322654.66,304321.1,290763.6,320760.9,314060.22
"5822_409.257_12.865",209029.77,394649.06,208335.03,334695.06,161802.73,344956.53,158621.22,163388.33,161650.47,144174.47,146824.16,155615.8
"6259_409.293_13.417",137299,162310.16,133741,131546.19,165049.69,179670.75,135443.11,91230.97,98209.83,96444.516,92172.05,108183.445
"3096_410.228_8.698",89945.17,86723.336,94156.67,0,0,7517.249,74622.69,81294.95,90557.836,76910.43,89030.76,81510.266
"2464_410.29_7.523",134751.75,130737.29,122772.73,95168.28,114445.68,108390.51,105531.734,106567.914,106807.44,96830.06,114462.2,111433.77
"4832_411.273_11.926",5874.3486,11185.395,4058.3154,198613.81,200273.53,161264.77,3008.5864,1848.5486,2163.7422,5093.9,1856.0044,1756.4489
"5287_411.273_12.414",3782.6025,2222.4285,4718.7627,84804.75,213722.12,85246.57,3853.2542,4716.08,8333.571,3432.897,2197.9866,6850.484
"2929_411.285_8.326",765496.25,791224.56,777759.75,817069.94,739453.06,796873.5,535915.7,542868.56,534252.94,540040.6,534527.06,531527.1
"5505_413.232_12.592",58590.97,63891.293,56855.816,86448.54,102338.13,73903.305,53016.91,52527.28,48633.742,24274.018,22302.492,28066.197
"6481_413.266_14.699",41399.4,29141.898,37953.66,40393.305,37963.215,32613.918,9548.17,14337.325,12913.386,0,0,0
"5704_413.269_12.779",107930,72808.32,77625.414,315839.8,357489.22,366108.47,25025.816,27637.084,23491.678,12639.309,22061.008,11085.141
"2114_414.226_7.064",45503.547,43534.08,43636.453,180227.83,133639.61,104024.99,31227.152,64284.574,31536.191,57935.707,55807.65,73279.52
"808_415.254_5.612",156104.58,159410.97,168379.19,229189.5,233867.16,225159.28,142829.66,147252.48,136524.6,117563.26,118181.14,143164.92
"6407_415.288_13.85",76101.77,76864.06,66682.64,111777.1,106996.625,116705.65,28938.092,31868.68,30461.479,0,2351.3657,0
"6442_415.288_14.126",17934.846,17941.004,18057.936,50577.11,46598.117,45330.945,7300.9854,7845.2607,6772.901,0,0,0
"5438_415.306_12.543",614233.75,641750.6,207191.39,1026981.1,976382.56,1026543.2,209974.5,207055.88,201854.19,0,0,0
"5319_415.307_12.456",199023.03,315128.3,405528.88,480317,371461.16,431796.12,63204.047,85545.45,85211.86,0,0,0
"4531_415.353_11.538",12300.789,10955.684,10147.564,81003.67,80648.125,75970.55,0,0,0,0,0,0
"2358_416.192_7.373",358357.3,378905.53,507569.06,126386.836,111061.42,123421.27,517187,233846.12,238845.02,303434.3,194259.14,193469.53
"1060_416.228_5.95",57701.574,66807.38,38398.375,8102.8613,13196.079,8471.556,74248.59,70295.51,45408.266,65538.15,48773.336,35698.684
