"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"351_261.145_3.324",0.000249186055494855,0.000276819459983411,0.000277848343994057,0.000194318261522356,0.000102791934033315,0.000106024615857302,0.000160615138287862,0.000167908341702338,0.000170591433735246,2.75898886335577e-05,3.44933146353536e-05,3.50078660850124e-05
"330_261.145_2.654",0.000246627016675672,2.16006596162116e-06,0.000112912981830896,0.000126698122343648,1.58728339611635e-06,1.58113358326886e-06,1.7263248049696e-05,4.44663772722648e-05,4.00780991323848e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"328_261.145_2.601",0.000108471068295645,0.000273253543988157,0.000255594644829339,0.000245027173869467,0.000241026340315922,0.000245327613555938,4.48688308849127e-05,3.9047442232772e-05,3.15965703326274e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"370_261.145_3.922",0.000315284016099278,0.000316939761374333,0.000332129284386546,0.000467952277990213,0.000487424100261431,0.000481971322001216,4.01469412402781e-05,2.86939495756684e-06,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"4273_261.149_11.155",0.000125975584096033,0.000144791045614711,0.000163757848593383,0.00013713799809862,0.000151376273433961,0.000109693950192918,0.000139311152961426,0.00016345314742576,0.000132455025409073,0.000144126677652371,0.000126066514722513,0.000163608764069084
"1097_261.16_6.006",5.37726083322191e-05,4.93611283596674e-05,0.000151642120022026,0.000121857040692269,0.000103966586385881,9.65591415660061e-05,6.26333800636209e-05,6.40349510856789e-05,5.90766113288147e-05,4.27030493612596e-05,4.3473485386451e-05,6.78912590758791e-05
"6127_261.221_13.152",5.45861360498848e-05,2.38478169823975e-05,1.75394666392117e-05,0.000267344086997532,0.00040447225656009,0.000414480878346701,2.87203221528325e-05,1.30748127936219e-05,1.04807998658725e-05,1.73336336796935e-05,3.25559358191876e-06,3.09573130258259e-06
"6166_261.221_13.206",4.65212515921417e-05,4.00825130230929e-05,3.55244249154679e-05,0.000202010636600532,0.000109578366072594,0.000102316963679007,2.10072419611824e-05,2.86939495756684e-06,2.20493026953017e-05,1.85005814505772e-05,7.37654038289885e-06,3.09573130258259e-06
"868_262.108_5.695",0.000157762012372187,9.91708446245864e-05,8.35525554951034e-05,8.82147968740528e-05,7.91751239775034e-05,7.1423938364748e-05,0.000108358067650743,9.54591310958301e-05,0.000144618577101097,9.95961942709229e-05,9.77880614272818e-05,0.00019011025200418
"2128_262.18_7.093",0.000267893940160987,0.000199683709077909,0.000205594501574111,0.000377773812375183,0.000559524036911597,0.000259983686086831,6.68126112533867e-05,4.54323238683985e-05,6.47169618025746e-05,2.97353730583963e-05,5.22832295393525e-05,3.72596526560739e-05
"4227_262.253_11.068",0.000212047720669758,0.000237502730408078,0.000212475705973538,0.000477998642185794,0.000523780419293119,0.000466420330358063,4.78226493268488e-05,5.44163088919071e-05,6.28584280031483e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"291_263.124_1.519",2.25706174868935e-05,2.35806967811877e-05,1.91807587231987e-05,9.90710680789567e-05,0.000103284217388094,9.14918143408964e-05,1.75753731224887e-05,2.44375022309655e-05,2.09504313726938e-05,2.92736636640391e-05,3.16698079559986e-05,3.0556781103775e-05
"262_263.124_1.38",1.53353396383992e-05,1.46685356973256e-05,1.35623837544679e-05,5.70550941889012e-05,5.89886375452715e-05,5.40467648874884e-05,2.92034397036425e-06,5.44185011368312e-06,5.1249104841539e-06,1.51511174783705e-05,1.38072876621586e-05,1.22491158287255e-05
"1487_263.139_6.385",0.000202776547070119,0.000125544687410008,0.000183750168022397,0.000171888001128304,0.000194195266298095,7.96640341290105e-05,0.000198848410623848,0.000152765387241468,0.000165885465465793,0.000224503835610095,0.000214518872481601,0.000201589111279807
"1036_263.139_5.922",7.61289321496272e-05,0.000340659570154156,0.000366948158140917,6.93756108291485e-05,4.60220530845912e-05,8.04516582900298e-05,0.00042156052609547,0.000100038619771348,0.000112920529156656,0.000133148765179606,0.000135573202576755,0.000501070133058093
"678_263.139_5.371",0.000259252785118357,0.000266837960546818,0.000301201494440088,0.000504035929037221,0.000410473590920854,0.000518573403874386,0.000482156211375792,0.000349248758291201,0.000295761425727132,0.000418951405515135,0.000361866935218073,0.000211304112286031
"558_263.139_5.111",0.00105704896688101,0.00113244729676964,0.0010815216655755,0.000843300791314615,0.00100572004826461,0.000848552463526035,0.00118090264904776,0.00122389569101248,0.0013190315020986,0.00127774660309465,0.00123208021332652,0.00130306904927468
"420_263.139_4.52",0.000490505664673768,0.000493087684971471,0.000506519189326684,0.000413119101085349,0.000341475346339044,0.000404865739216698,0.000530115565991419,0.000460614845733406,0.000458571371683796,0.00055158755126568,0.000647562642049293,0.000585775156682625
"3949_263.164_10.659",0.000510350885219116,0.000329056214087768,0.000164975220412202,0.000432349892861887,0.000127073310958218,0.000255177776275315,0.000313514206892259,0.000213106996720751,0.000159304467687156,0.000139848222444506,0.00018025019123387,0.000179412142515788
"4106_263.164_10.915",8.35024474329608e-05,9.3239392147037e-05,0.000259921428310353,0.00011705429130223,0.000112322888057104,7.70017346296129e-05,0.000123519820505854,0.000101998588645769,0.000144502175652507,0.000125943896771063,0.00025699279556582,0.000140721585188473
"5415_263.2_12.531",0.000238984893895522,0.000279536096689966,0.000237662465751403,0.000221889359059967,0.000287722338646481,0.000264124783511753,0.000264205143973202,0.000285866722514813,0.000250725070472729,0.000163176941416401,0.00024433841380266,0.000248127213074622
"5983_263.201_13.03",0.00015673188289142,9.30913159599048e-05,0.000206296282914536,9.49538330057404e-05,9.00754262596115e-05,7.88454075199966e-05,8.3084809344963e-05,7.66472916948203e-05,0.000110403015599193,0.000133091823127233,7.73969272513299e-05,7.98234536272908e-05
"5610_263.201_12.703",6.68393848011684e-05,0.00021783463935655,0.00010987568379635,0.00019677485066134,0.00052817101805163,0.000240584387517025,9.71535514401598e-05,8.13575110916682e-05,7.6007156683768e-05,5.20949421873938e-05,5.87617708338464e-05,3.09573130258259e-06
"5647_263.201_12.723",0.000323477285162124,0.000121274610369665,0.000218812576293608,0.000448674766787574,0.000144582449940825,0.000499711016838018,0.00010100650852517,8.39430058021233e-05,8.71639214924118e-05,7.11907085569114e-05,6.02620855692575e-05,3.09573130258259e-06
"5074_263.201_12.187",3.50027972661926e-05,7.14140907854166e-05,0.000119849178446673,0.000170204744108436,0.000161024544863929,0.00066803979596517,0.000100921090192733,0.00011954252688893,9.65441473971939e-05,6.67914817591784e-05,0.000104678827163102,0.000112431353409137
"5219_263.201_12.344",0.000527816337155512,0.000288830210968653,0.000301355158209327,0.00108164805158523,0.000282234647689354,0.000405475080894708,0.00086045415800311,0.000978374677198143,0.000331670729626895,0.000342391272856024,0.00107453962453996,0.00107001057097608
"2744_263.212_7.987",2.93223042228228e-06,3.92295171252414e-06,3.1360700704175e-06,0.000102313398788097,0.000121670200783415,0.000109821844806399,2.92034397036425e-06,2.86939495756684e-06,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"6147_263.237_13.191",0.000199954220123994,8.48848417767246e-05,0.00013287739501712,0.000275456289792006,0.000360641599164887,0.00027441727677461,2.92034397036425e-06,3.12878418524238e-05,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"2144_264.123_7.102",0.000161826343520273,0.000212887022762823,0.000166918834683466,9.20884171668701e-05,0.000118074090608185,9.41722912607943e-05,0.000174194322862988,0.000158683361473131,0.000155175166322963,0.000238688919869041,0.000155289611770943,0.000187397018217378
"1900_264.16_6.816",0.000172227265244775,0.000183268878538841,0.000159604165844591,0.000154840460664278,0.000161985991356378,0.000196889155694939,0.000173182127493989,0.000147664884836074,0.000178890869334971,0.000178640269032838,0.000177691813723394,0.000134973166446111
"269_264.16_1.408",0.000236476517317569,0.000191491279585646,0.000227253351746008,6.06052719105997e-05,5.246575468361e-05,6.01236053476294e-05,0.000413159016877746,0.000407203447873501,0.000313029234119298,0.000443638786645759,0.000377957892787579,0.000391283259857918
"4935_264.196_12.045",3.81723822740949e-05,4.42610813495529e-05,4.71199575384785e-05,0.000192044781573503,0.000206486552500915,0.00017142906136466,1.4557611133228e-05,1.11495108303083e-05,1.34840526266632e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"2819_264.196_8.118",3.03122679110325e-05,1.55635531467336e-05,5.85837720119625e-05,0.000289962252872608,0.00017839196211474,0.000189000272503689,1.027236016319e-05,1.99879244496476e-05,1.17269014997133e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"5243_264.196_12.377",2.72009858442297e-05,2.42405091318339e-05,2.60896420824831e-05,0.000108293307688642,0.000106951267981311,9.84262644020593e-05,2.92034397036425e-06,4.9678847228331e-06,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"1742_264.196_6.632",0.000319537675451208,0.000254811882810988,0.000254281786836476,0.000239281014362631,0.000251465553684107,0.000177960103973473,0.000336074428770721,0.000356285547437574,0.000323769067456741,0.000286162150532858,0.000307263446445464,0.000389859541094933
"5214_264.204_12.344",5.82627273250839e-05,5.91961644129161e-05,8.19146367683282e-05,4.15927164451113e-05,9.35931005815296e-05,0.000111304379049168,4.79065233574231e-05,5.05601478055744e-05,4.25228497491267e-05,5.92898244716008e-05,4.9194185135965e-05,5.77724129576705e-05
"524_265.118_5.001",0.000265139747476582,0.000283984980137614,0.000296630390350887,0.000204979972075407,0.000194154575718216,0.000201378664078908,0.00033153487277259,0.000270523703057455,0.000286223493044873,0.000355036977456691,0.000317638655748353,0.000320252816846871
"468_265.118_4.797",0.000235193399267393,0.00030508318147426,0.000354627355426278,0.000119114450503768,0.000110650740748396,0.000120047266557365,0.000262121813917393,0.000156953662110233,0.000130144835628208,0.000158553076642359,0.000264847779728797,0.000302085027804906
"378_265.119_4.188",0.000736203768805552,0.000365419603280058,0.000655140831960077,6.97337859057173e-05,6.52168895394517e-05,6.87921358996897e-05,0.000530187641094776,0.00028884129087556,0.000293727775873268,0.000135313644655617,0.000286727706870925,0.000365646768604543
"3824_265.142_10.488",0.000520332819288632,0.00054066183355324,0.000817862629248114,0.000663451860883954,0.000614101655241091,0.000503513524551959,0.000639592899838671,0.000652527363469085,0.00074756604096777,0.000825208694748713,0.000707033266352635,0.000797853568297613
"3279_265.142_9.193",0.000176007442768723,0.000162381432809278,0.000146090548121232,0.000118941327242029,9.69427884546827e-05,0.000114769070771798,0.00019095080479902,0.000186509856944145,0.000219907828942263,0.000203197176794973,0.000220246712952949,0.000223190376642474
"3644_265.143_10.069",0.000578538473001331,0.00057040972664858,0.000539126736857371,0.000471138639283673,0.000512665677153937,0.000503108170321085,0.000667143890450575,0.000580881764627962,0.000652016808558594,0.000574891602639129,0.000706165741881342,0.000602756379037556
"3522_265.143_9.755",0.000205081123118165,0.000207096683797278,0.000224640076510283,0.000341147228812302,0.000161326874118521,0.000180770441004401,0.000276934351717838,0.000239459592481951,0.000262336724574186,0.000252451131011774,0.000242030179966375,0.000227814109116876
"460_265.155_4.749",0.000708337881581588,0.00075678666221294,0.000737005974024797,0.0003713927153121,0.000347652572245834,0.000432999883601876,0.00092812304545563,0.000918225070326991,0.0008538589132444,0.00093427909385481,0.000992831728659262,0.000847227086309788
"5004_265.18_12.115",0.000245055295923413,0.000200398031127838,0.000189372532575599,0.00023056658522334,0.000127470870952633,0.00026068065775712,0.000278827965442268,0.000213832996674616,0.000238556982292587,0.000170604600769252,0.000224776587489205,0.000169059059244631
"4866_265.18_11.951",0.00102722525372473,0.000877956951796345,0.000930804029990069,0.000143508779329704,0.000168841978229242,0.000937056571841378,0.000183919229629272,0.00103837574135795,0.000250558557176117,0.00082164793298883,0.00113970273259193,0.00108414582181829
"4920_265.18_12.007",0.000246759430103681,0.000188550785372311,0.000188984757132308,8.87726702167135e-05,0.000169138150026934,0.000163403773891496,0.00107194740447654,0.000235160165360212,0.00107764264060891,0.000272315838676409,0.00026408999985252,0.00026495225615184
"5132_265.18_12.269",0.000269086256650134,0.000422649383099601,0.000358754095748627,0.000249658969748408,0.000350702286107319,0.000231738500449689,0.000362944728000361,0.00029262874501302,0.000262524149155369,0.000365004655776044,0.000303371974025247,0.000376077892647447
"4339_265.18_11.262",0.000107785440400696,0.000565701669382869,0.00047859387527703,0.000117947137347052,6.36514084266366e-05,0.000328397476811797,0.000117717014059326,0.00016852305352028,0.000337091317927464,0.000597104325433064,0.000180340690054671,0.000276779220272518
"6013_265.216_13.055",0.000337667941076327,0.000358809971924156,0.000320252230236837,0.000255697068569676,0.000318190224643103,0.000532793472892001,0.000100874350859639,9.60824261867705e-05,7.61601903858724e-05,6.55589840377017e-05,8.82856235744485e-05,3.09573130258259e-06
"5796_265.216_12.847",0.000546042781620692,0.000573796444117214,0.000540587123689185,0.0010008582619493,0.00104595448774475,0.00107330634692952,0.000539618070240181,0.000473128533056244,0.000453176734961358,0.000475897030436704,0.000551992546895129,0.000479742938871599
"6192_265.216_13.287",0.000112939322444687,0.000104023832598582,0.000197673144523183,0.000215730655093374,9.95913643569707e-05,6.88250015145666e-05,9.39008921483503e-05,9.39709500879875e-05,9.99752572659704e-05,8.96348979331974e-05,0.000413879064002529,0.000462991978330367
"5125_265.216_12.246",0.000124030531269602,0.000471863971356928,0.000276855596068521,0.000384707853259732,0.000565599561424466,0.000378548712914076,9.72293420877001e-05,0.000591693314179563,0.000267603649975631,0.000107289680413724,0.000114992421723686,0.000116404896792558
"6261_265.253_13.423",9.63447216749985e-05,9.66608718453148e-05,0.000101523670019195,0.000157891079312321,0.000169088351672557,0.000107872832478843,9.02768674423203e-05,7.11703006650061e-05,8.11905309906148e-05,7.82495836675401e-05,6.9413731286492e-05,9.49525221784203e-05
"946_266.129_5.806",0.000117841365829709,0.000121042901952266,0.000136954235627927,0.000157228594804942,0.000168134616095107,0.000165628247892587,4.44865124521074e-05,4.54936116082104e-05,5.18270301408374e-05,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"659_266.139_5.343",0.000656002131843474,0.00013071634904584,0.000652191212161834,9.2658744370671e-05,0.000577142757329609,0.000707418383352738,0.000123158776559904,0.000130488537148835,0.000125285672438909,0.000134246786819822,0.000133634639207597,0.000163019793247862
"598_266.139_5.184",0.000119829056342505,0.000114818103310849,0.000108532566413341,9.36635165582518e-05,8.08956414613679e-05,8.98622983195665e-05,0.00103059952882542,0.000397097221420231,0.000138943235659998,0.000941317063479544,0.000490344349318755,0.000802280390759644
"781_266.139_5.56",0.000194138651485857,0.000132138814709198,9.16167367991646e-05,8.72998663205049e-05,9.11757957537009e-05,9.00581417432103e-05,0.000112884916579965,0.000118736740996348,0.000114937159343101,0.000128054456494082,0.000148545319481487,0.00018767623021333
"491_266.139_4.908",0.000108758032995807,0.000108073969915555,0.000327128786443956,6.90650230789377e-05,3.94324867812498e-05,8.36679610399578e-05,0.000114031196534432,0.000544170449245521,0.000124553746131056,0.000108142459949589,0.000562426428829313,0.000117973254865661
"76_266.16_0.806",0.000745196101532738,0.000842063014666558,0.000936958612562532,0.00152022956979932,0.00174630175633272,0.00163239600561046,0.00058038853833959,0.000690302597054498,0.000736697457350556,0.000509546842719674,0.000441786798462693,0.000650266203278335
"190_266.16_1.025",0.000119055538889942,0.000334164079616036,0.000426722817528908,0.00071668005674386,0.001056872542044,0.000318697590419253,0.000377330314739237,0.000352309023498984,0.000380551433887164,0.000223753053555922,5.42641156250757e-05,3.82527178115318e-05
"2309_266.175_7.311",9.27117856328123e-05,0.000107655829222622,0.000114415595439154,0.000263330682740119,0.000282690111581613,0.000258812586490504,1.90849941143027e-05,3.5376389959582e-05,3.84141148426672e-05,3.07919677150547e-06,3.25559358191876e-06,6.96766457497871e-06
"3200_267.121_9.018",0.000485215050833066,0.000517125144493179,0.000538747977540042,0.000421284570623651,0.000406032880610769,0.000384970461379856,0.000537895205593355,0.000583751635175853,0.00054687657596054,0.000539971056641939,0.00055370094981921,0.000614774682320274
"3110_267.121_8.749",0.000358077180283103,0.000229768228080212,0.000239691401693826,0.000297955817254794,0.000239586259602555,0.000340279414904699,0.000247867893894352,0.000238522985279405,0.00026228129254069,0.000214245990993557,0.000271659730293395,0.000277645854002363
"728_267.134_5.484",0.000631913344685303,0.000164596676777883,0.000162884159328911,0.000498761595130486,0.000518319124595784,0.00016656434885824,0.000299255252906131,0.000384778231717363,0.000381146125831592,0.000153321125187813,0.000420449093386592,0.00015670079970715
"389_267.134_4.278",0.000476188717156916,0.000355328668457454,0.000512322799202011,5.46176483411059e-05,0.000381507861322112,0.000374765435877734,0.000495716172850119,0.000384145062465401,0.000427195062851531,0.000377789811292851,0.000421837615612162,0.000424420363544338
"547_267.144_5.077",0.000122936925078032,0.000134147716970304,0.000154375592042373,0.000152975426757304,0.000163896957792001,0.000150529383082282,0.00013888955394303,0.000132812436798395,0.000132241976163513,0.000148075223781042,0.000151699085188064,0.000156900438947513
"3503_267.159_9.71",0.000111589129043124,0.000141706549845379,0.000102301295503374,6.3295559688892e-05,6.06937895746346e-05,4.35815100058463e-05,0.000258626607036001,0.00025593974840509,0.000229606083712029,0.000162353903956376,0.000259940826772536,0.000240408592255252
"3346_267.159_9.356",0.000156213629010933,0.000139313530913753,0.000276183829746367,0.000121142367972084,0.000109011065725109,0.00011446346398158,0.000142594532335664,0.000136435540508016,0.000146047667141264,0.000139042415848815,0.00016524493686576,0.000169606712925895
"3419_267.159_9.494",0.00048225900336649,0.000477523105495054,0.000485465749113956,0.000362423727474699,0.000362267643846146,0.000388559210315993,0.000690064649190792,0.000662274315402964,0.000456283647147399,0.000542242468549267,0.000703403909043466,0.000511465828447574
"3691_267.159_10.203",6.56088433035589e-05,7.87728217646897e-05,7.26113157507355e-05,8.07030072234198e-05,0.000203293419378824,8.31276925615012e-05,5.84466878214225e-05,5.56314716122046e-05,6.77781060630754e-05,6.40179153172633e-05,4.87248015160836e-05,6.1311938233167e-05
"4787_267.173_11.865",7.5927742495509e-05,8.05710161549756e-05,7.05336182203297e-05,6.58634760687039e-05,6.48751437911804e-05,6.80031539854434e-05,0.000125334520405096,0.00013675233575257,0.000120995516073006,8.8240823796443e-05,0.00014265941184772,8.12817018889088e-05
"4947_267.196_12.05",0.000283069614321237,0.000268129056010698,0.000275937817332892,0.000339352324798881,0.000299317374951728,0.000286244742506888,0.000265133603607316,0.000316506108283417,0.000327029114105975,0.000285244613082886,0.000357948839905116,0.000328811988577099
"5107_267.196_12.224",0.000152530953964963,0.000154565028690729,0.00014508454601204,9.76544366160316e-05,0.000127120779125447,0.000184755895982199,0.00017107137570794,0.000101226356782935,0.000125964593935931,0.000131246156956942,0.000138341718760256,8.69843199341379e-05
"4732_267.196_11.743",0.000260411894841289,0.000207187167886344,0.000380472911019084,0.000178717411815235,0.000198057802054003,0.000221844248188484,0.00163621340831941,0.00112636547728942,0.00112384726470629,0.00115899420805317,0.00153519545283501,0.0010954215160917
"4778_267.196_11.821",0.0015572992208005,0.00138996476875172,0.00137201350278181,0.00178232834171888,0.00141927427187427,0.00145919523851612,0.000354685525046827,0.000421303455399991,0.000153530387096716,0.0001449175475919,3.25559358191876e-06,0.000326465341175658
"4500_267.196_11.463",0.000123463071149593,0.000347418394384803,0.000294967755886851,0.000112632372484497,0.000272042384047327,0.00026747326753172,0.000144459666367831,0.000373543112363936,0.000384465800653874,0.000351306215843481,0.000149331893502736,0.000380282907305493
"6216_267.232_13.335",4.4724484266879e-05,5.16950838933656e-05,5.52248857165805e-05,0.000266246878357168,0.000115224635034678,0.00015324290531969,4.28779561071935e-05,2.60833799315352e-05,2.57190954305574e-05,3.07919677150547e-06,3.25559358191876e-06,1.06672425795164e-05
"309_268.131_1.998",2.78047368067979e-05,2.76352837999437e-05,2.80650332419696e-05,0.000328299170928279,0.000325530527134044,0.000338544535735432,3.53212238020452e-05,3.27133513790819e-05,3.2190241231358e-05,5.50168471718048e-05,5.66482430778057e-05,5.02826221457298e-05
"576_268.191_5.151",9.27624065103576e-05,0.000119943610798526,0.00012036807392651,0.000345981648948552,8.06178480752157e-05,9.34171907804752e-05,0.000106531734779111,0.000197294705496101,0.000251218228826961,0.000571642770560085,0.00027096182044905,0.000234027244284515
"1706_268.191_6.592",2.92765046963862e-05,2.68068072932997e-05,3.06998610517338e-05,9.11462302311365e-05,0.000101074167673632,8.16437019786446e-05,2.64146425928494e-05,2.36563066228732e-05,3.16295617521432e-05,3.38379324923584e-05,4.93566230676684e-05,3.43561987640086e-05
"4610_268.264_11.59",0.000857344831595747,0.000822050114348466,0.000720699448939741,0.000526288561716446,0.000754244935802042,0.000765785374248055,0.000970444545808029,0.0011713360074822,0.00105811198447354,0.00112904220244401,0.00119262403791711,0.00123354859990609
"4144_268.264_10.965",0.00116668688818139,0.00122433374089313,0.00115766613040192,0.000725586502470654,0.000693085666288778,0.000741688848521639,0.00144119597268077,0.00140413310040313,0.00136796522908278,0.00153758487784019,0.00157965087869197,0.00156361649759672
"2185_269.047_7.15",7.70051953408632e-05,7.30446098423233e-05,7.72971994298463e-05,3.9830894150248e-05,3.49316664122626e-05,4.18116612033753e-05,0.00012800172794594,0.000128122255607217,0.000126656845005396,0.000118041397084505,0.000106810765596344,0.000131985477876337
"3889_269.138_10.589",0.000432579861107433,0.000474105870914569,0.000470621832423214,0.000104153360020988,0.000111468110266125,0.000106795708624022,0.000723445725073918,0.000675446967091076,0.000760012050621396,0.000698860404902677,0.000725470692353926,0.000687800882462546
"4873_269.175_11.952",0.000306150136842463,0.000305057182258858,0.000298188611377418,0.000212863183701264,0.000223305292109595,0.000227238821395867,0.000308157830455124,0.000302081068740897,0.000299009896046862,0.000331132130318536,0.000304416808863643,0.00030509284717989
"4399_269.175_11.326",0.000903443268564778,0.000937424641785723,0.000901284830291286,0.000741724054590927,0.000704383941985601,0.000686871883140921,0.000885083698279135,0.00085793536813455,0.00087847988522354,0.000903377567978382,0.000932970073391993,0.000879392540850906
"5974_269.247_13.021",0.00014572886144265,0.000108559251664288,0.000105561865695866,0.000309762813554536,0.000334840376464399,0.0002647498117321,5.64531923403929e-05,3.78187455706699e-05,5.7434787761165e-05,3.07715312780763e-05,2.92903904504159e-05,1.9417688967202e-05
"6090_269.247_13.128",8.81574520010062e-05,9.29129101962474e-05,8.79090839890995e-05,0.000293243905553907,0.000285073467086039,0.000223366217175712,2.93188359316427e-05,2.69461641921464e-05,2.68835353521664e-05,6.64642508763874e-06,6.42903237542663e-06,5.54228261996726e-06
"5700_269.247_12.78",0.000806666044891673,0.000769828618800034,0.000799266066271102,0.00199817589688631,0.00188965950500885,0.00207297145337536,0.000494152786182227,0.000444702182303138,0.00041173990165908,0.000204860808240261,0.000206726117178423,0.000248154725256522
"6464_269.248_14.346",1.93085333523351e-05,2.98324152659623e-05,2.04726502927428e-05,3.25204383262785e-05,3.58908992269205e-05,5.00764074267304e-05,2.92034397036425e-06,2.86939495756684e-06,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"2124_270.134_7.075",0.000243360592663296,0.000311349554992189,0.000233185282489131,0.000234047068270474,0.000173867001758571,0.000146451693232235,0.000230661201866756,0.00036469667938584,0.000222187067155872,0.000341306408888517,0.000369696881887868,0.000367997276507529
"4028_270.279_10.762",0.000917237230195593,0.000932093285296991,0.000852591529721229,0.000968003796221579,0.000981992779821242,0.000677681091811751,0.001045678368805,0.000990147802444323,0.00102709794534152,0.0017003240483691,0.00121688024003052,0.00116085985157929
"4356_270.279_11.256",0.00122712303723708,0.00128092891822421,0.00120739802852973,0.00092078456615678,0.000907220907769022,0.000847004724682062,0.00163734996839185,0.00151729562838376,0.00146216900987266,0.00169063760497508,0.0017571226379289,0.00173904672823681
"4201_270.279_11.045",0.000712879746544227,0.00070385444188307,0.000678970746807577,0.000514138072319479,0.000488302693567296,0.000468969274934097,0.00083731579099593,0.000827653716878572,0.000792532848679743,0.0008439799351652,0.000918366385057807,0.000863561747956518
"5430_270.315_12.532",4.81496819563581e-05,7.0226758616424e-05,0.000560774325416286,3.65117263534654e-05,0.000130741997693594,4.59705254781986e-05,5.52565658402711e-05,6.68404380272177e-05,0.000136812662595523,0.000137760079857257,0.000341396574746217,0.000109406020062585
"5553_270.315_12.634",8.23603084026577e-05,0.000126965250442258,3.63769375626314e-05,0.000126274767196482,4.55387973258292e-05,7.21704967303256e-05,0.00011971496035662,0.000224113696835487,0.00024055350728317,9.31048610580522e-05,0.000141353207061763,0.000100411188289598
"5702_270.315_12.77",7.36005107299853e-05,4.20393401343977e-05,8.19008989676063e-05,5.67248974758721e-05,8.27974124272768e-05,3.51247889571964e-05,5.52153998234513e-05,5.42885743896208e-05,0.000101896540593054,5.21668913747816e-05,0.000430182752900091,0.000108469919295121
"4638_270.316_11.628",0.0157037759068305,0.015985117211766,0.0158245571006533,0.0118090188626212,0.011532049843284,0.0114305712524389,0.01862746818078,0.0186801201312193,0.0180429265003961,0.0195976304826256,0.0197797082629278,0.0194959322931132
"1994_271.06_6.948",0.000242071700242713,0.00024536122768258,0.000234683470061331,0.000143809638730108,0.000150462702265098,0.00016035774437806,0.000315385370616475,0.000275951139840176,0.000276568408803699,0.000326275383972723,0.000327251072023365,0.00028233169657125
"364_271.072_3.723",0.000232186044286103,0.000239933750815855,0.000247587484199079,4.52817569390283e-05,4.81759239913713e-05,6.05628534917801e-05,0.000325884295305954,0.000321725100621076,0.000333106440790145,0.000343007136513378,0.000367128560299127,0.000354864852025639
"1320_271.165_6.213",0.000171981657611295,0.000180731491504902,0.000164477252051116,0.000453697599948858,0.00047579477512702,0.000440934853030876,0.000130908521243691,0.000147030873109823,0.00015596508847423,0.000147072922144017,0.000159763205907653,0.000158342925123391
"534_271.165_5.014",0.000222794353454223,0.000228151588342163,0.000211774076724701,0.00021477498778874,0.000211131304521122,0.000206814444098382,0.000156200670740616,0.000178853373605003,0.000171262466758605,0.000134160700546704,0.000102055119371,0.000157561540063749
"3521_271.188_9.757",0.000588338903221633,0.000613063579123626,0.000602142826822469,0.000306941922013925,0.000318605010483371,0.000324779825702189,0.000667773343279988,0.000605254138161067,0.000697636055514391,0.000728683968878551,0.000789682380804019,0.0008263087387838
"1107_271.202_6.019",3.22004076161755e-05,3.32260715415931e-05,2.68508741443049e-05,0.000119915767330725,0.000134369222131197,0.000109531013566004,2.92034397036425e-06,4.19074001194721e-06,2.83698442557989e-06,3.07919677150547e-06,3.25559358191876e-06,3.09573130258259e-06
"5888_271.227_12.929",0.000240850114810152,0.000289209970000185,0.00025219722638684,0.000583962246737899,0.000568985035209387,0.000563681572607008,6.69831252283193e-05,8.62893986093146e-05,7.90813864509642e-05,1.81484309466845e-05,2.04614840330021e-05,2.32333094944916e-05
