,metabolite,stats_ID,p,H,dof,stats_p_bh,stats_significant
8584,X90166_538.519_12.227_Ceramide (18:1/16:0);Cer(d18:1/20:1); [M+H]+ C38H74N1O3,90166,0.09098168557335645,10.916813595883458,6,0.2507878057544596,False
3378,X45092_546.306_5.973_nan,45092,0.0910250504828109,10.915447350831256,6,0.2507878057544596,False
3249,X43381_312.237_5.827_nan;Spectral Match to Hexaethylene glycol from NIST14,43381,0.09109890566093909,10.913121846441577,6,0.2508392641639183,False
6098,"X70747_175.148_9.283_nan;Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14",70747,0.09108445145142209,10.913576836505058,6,0.2508392641639183,False
129,X807_275.11_0.648_nan,807,0.09130700076880022,10.906578678125697,6,0.2512600638589381,False
144,X922_334.201_0.662_nan,922,0.09130283669873858,10.906709476816946,6,0.2512600638589381,False
5344,X64709_349.201_8.37_nan,64709,0.09133542430441159,10.905686003683172,6,0.2512622323073253,False
7914,X86928_1146.324_11.267_nan;Contaminant vial septum ThermoFisher C5000-44B,86928,0.09143870454420897,10.90244448891339,6,0.2513606110015728,False
6599,X75268_423.334_9.805_nan,75268,0.09162000273418525,10.896762363432902,6,0.2513606110015728,False
7638,X84516_460.293_10.962_nan,84516,0.0916080527397646,10.897136577684476,6,0.2513606110015728,False
5043,X61977_319.19_8.014_nan,61977,0.09157159276538859,10.898278596275759,6,0.2513606110015728,False
8843,X91377_706.19_12.642_nan;Contaminant vial septum ThermoFisher C5000-44B,91377,0.09152110005885637,10.899860837465878,6,0.2513606110015728,False
4106,X53459_425.871_6.915_nan,53459,0.09149169334363833,10.900782692555675,6,0.2513606110015728,False
8474,X89683_699.595_12.035_nan,89683,0.09160552230299869,10.897215824035053,6,0.2513606110015728,False
380,X2538_281.113_1.104_nan,2538,0.09155746907893966,10.898721096787426,6,0.2513606110015728,False
8489,X89737_1348.883_12.156_nan,89737,0.09147387871752855,10.901341284424802,6,0.2513606110015728,False
2590,X32822_274.216_4.863_nan,32822,0.09174221275802451,10.892937896459898,6,0.2516199693502138,False
4614,X58091_444.223_7.486_nan,58091,0.09180633982993641,10.890932939767222,6,0.25171991608377015,False
6667,X75811_439.21_9.86_nan,75811,0.0918917313227905,10.888265115708396,6,0.2518780889921047,False
1113,X10140_246.17_3.063_nan,10140,0.0919717943849611,10.885765807243729,6,0.2520215655660236,False
7297,X81481_474.379_10.48_nan,81481,0.09206093428665171,10.882985471659367,6,0.25218982058880307,False
736,X5261_280.117_2.192_nan,5261,0.0921127977607995,10.881368937998786,6,0.2522558907352979,False
5126,X62647_207.186_8.074_nan,62647,0.09223905843251712,10.877436967377212,6,0.2523885975826004,False
7814,X86198_510.4_11.068_nan,86198,0.09220279063656468,10.878565907530263,6,0.2523885975826004,False
5000,X61530_431.261_7.933_nan,61530,0.0922445347302003,10.877266536764175,6,0.2523885975826004,False
733,X5234_205.097_2.301_Spectral Match to L-Tryptophan from NIST14,5234,0.0924330991012742,10.871403724166157,6,0.25282844074271515,False
4087,X53261_305.138_6.882_nan,53261,0.092549845152435,10.867779312461607,6,0.2530716367296057,False
4867,X60334_412.232_7.769_nan,60334,0.0927157602965395,10.862635563740469,6,0.25344909579559144,False
6789,"X76912_301.215_9.976_nan;Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",76912,0.09277167605452696,10.860903928790663,6,0.25352572247903793,False
548,X3539_325.139_1.771_nan,3539,0.09283903028847106,10.858819316554104,6,0.2535853523726103,False
8369,X89212_1297.361_11.959_nan;Contaminant vial septum ThermoFisher C5000-44B,89212,0.09284927827193354,10.858502261926647,6,0.2535853523726103,False
1665,X18136_362.242_3.663_nan,18136,0.09300149012647374,10.85379682763,6,0.253696234092379,False
6723,X76330_717.403_9.916_nan,76330,0.09295148282248002,10.855341968278205,6,0.253696234092379,False
7018,X79089_574.324_10.213_nan;DAG (16:0/16:0),79089,0.0929977115714666,10.853913552229843,6,0.253696234092379,False
5532,X66154_294.227_8.585_nan,66154,0.09295281523649478,10.855300789174398,6,0.253696234092379,False
5848,X68702_319.19_8.961_nan,68702,0.09311427893102048,10.850314610190367,6,0.2539277216679179,False
4984,X61404_444.223_7.906_nan,61404,0.09319862321148266,10.847713082175764,6,0.25408152390968525,False
711,X4993_339.155_2.142_nan,4993,0.09332230146674533,10.843902189482264,6,0.25434243553226876,False
3029,X40099_384.165_5.475_nan,40099,0.093541232741931,10.837167485164741,6,0.25486271743770955,False
6608,X75330_520.327_9.777_nan,75330,0.09369750424126846,10.83236904031105,6,0.2551799392498906,False
6243,X72163_373.306_9.443_nan,72163,0.09374186065713094,10.83100836218682,6,0.2551799392498906,False
5485,X65779_332.222_8.381_nan,65779,0.09373685926799938,10.831161755678295,6,0.2551799392498906,False
5704,X67501_434.326_8.785_nan,67501,0.09390255848494804,10.826083676113647,6,0.2555408745121663,False
6635,X75503_384.274_9.825_nan,75503,0.09406834206450662,10.821011133945587,6,0.2559154296979336,False
6780,X76801_904.547_9.964_nan,76801,0.09416111291915252,10.81817612434458,6,0.25609118715552937,False
8074,X87830_778.561_11.476_nan,87830,0.09425406381916077,10.815338150551781,6,0.256267329020278,False
6908,X77900_660.488_10.068_nan,77900,0.09436322435167181,10.812008501600891,6,0.2564874247549776,False
401,X2677_209.102_1.209_nan,2677,0.09448043043401241,10.80843732855962,6,0.25657588814397875,False
176,X1311_468.658_0.712_nan,1311,0.09446936980308439,10.80877416529399,6,0.25657588814397875,False
3497,X46762_414.3_6.151_nan,46762,0.09446696344573302,10.808847452424743,6,0.25657588814397875,False
5526,X66097_591.462_8.569_nan,66097,0.09469923185057565,10.801781357942414,6,0.25695661583010454,False
5686,"X67344_271.19_8.767_nan;NCGC00385871-01_C15H22O4_2,8-Dihydroxy-5,5,8-trimethyl-11-oxatetracyclo[7.3.1.0~1,9~.0~3,7~]tridecan-10-one",67344,0.09465384336831568,10.803160935800774,6,0.25695661583010454,False
5492,X65811_361.2_8.602_nan,65811,0.09470541351151346,10.80159351340285,6,0.25695661583010454,False
8842,X91376_1162.339_12.568_nan,91376,0.09476981166406828,10.799637282042205,6,0.2569915959273027,False
4676,X58606_426.3_7.551_nan,58606,0.09477740858059297,10.799406588909278,6,0.2569915959273027,False
4086,X53260_428.227_6.907_nan,53260,0.09480310302905558,10.798626457949581,6,0.2569915959273027,False
3978,X51967_300.18_6.734_nan,51967,0.09526947623313146,10.784499693063253,6,0.2581788607784296,False
6366,X73232_815.33_9.575_nan,73232,0.0953006235489478,10.78355845243032,6,0.2581863138578765,False
560,X3594_182.138_1.758_nan,3594,0.09535243336260142,10.781993428823906,6,0.25824972419802567,False
8301,X88828_379.238_11.805_nan,88828,0.09546488844114834,10.778599136521725,6,0.2584772977090294,False
1179,X11168_358.149_2.924_nan,11168,0.0955552353273211,10.775874769797383,6,0.25856791654642963,False
3376,X45071_407.169_5.819_nan,45071,0.09553631331985234,10.77644516063026,6,0.25856791654642963,False
2238,X26905_264.195_4.419_nan,26905,0.09560353152232119,10.774419377941399,6,0.25862163302616614,False
3760,X49400_318.069_6.452_nan,49400,0.0956578735900497,10.772782591218906,6,0.2586916676623236,False
7836,X86328_333.242_11.088_nan,86328,0.09579574712448938,10.768633605873413,6,0.25898749118520886,False
940,X7709_313.185_2.567_nan,7709,0.09584245108195472,10.767229384080224,6,0.2589917180170555,False
3502,X46780_160.133_6.152_nan,46780,0.09585428191018387,10.766873771523352,6,0.2589917180170555,False
397,X2629_266.175_1.131_nan,2629,0.09592289222292989,10.764812257008316,6,0.2591000998487459,False
5050,X62036_368.243_7.974_nan,62036,0.09597229376955078,10.763328729281739,6,0.2591565473575158,False
5858,X68755_324.216_9.148_nan,68755,0.09609913964921002,10.759522713321076,6,0.25942202425493394,False
5307,X64453_317.211_8.331_nan,64453,0.09620256978940678,10.75642265193369,6,0.2596241509425012,False
753,X5551_333.116_2.248_nan,5551,0.09635328914772487,10.751910610500236,6,0.2599537403356423,False
8282,X88734_538.519_11.784_nan,88734,0.09647081510663029,10.748396700529641,6,0.26011644452831634,False
7386,X82320_582.327_10.57_nan,82320,0.09644703083357696,10.749107513974176,6,0.26011644452831634,False
1170,X11052_405.162_2.957_nan,11052,0.09671737259941972,10.741037446285986,6,0.26062666024716186,False
2086,X24498_456.186_4.175_nan,24498,0.09669412513644382,10.741730611827165,6,0.26062666024716186,False
8232,X88519_773.273_11.718_nan;Spectral Match to 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14,88519,0.09687015811388637,10.736485614816493,6,0.2609610303915422,False
6001,X69977_474.342_9.179_nan,69977,0.09695243418215607,10.734037111791032,6,0.2611053114882,False
2614,"X33359_276.983_4.973_nan;(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0¹,¹�?�.0�?�,�?�]hexadec-14-ene-5-carboxylic acid",33359,0.09709872395725845,10.729688225195641,6,0.2614218531890417,False
2190,X26308_384.165_4.381_nan,26308,0.09715271392562576,10.7280847145488,6,0.26148977945878904,False
8114,X88055_732.488_11.525_nan,88055,0.09722726235486846,10.725871938745746,6,0.2615355826421491,False
7930,X87043_612.503_11.243_nan,87043,0.0972052709130476,10.726524537741042,6,0.2615355826421491,False
6382,X73375_307.226_9.689_nan,73375,0.09741663403779272,10.720257826887632,6,0.261735235423053,False
5900,X69096_419.206_9.049_nan,69096,0.09738598263928633,10.721165848168539,6,0.261735235423053,False
8180,X88344_793.485_11.641_nan,88344,0.09740863595097626,10.720494738402506,6,0.261735235423053,False
750,X5510_388.16_2.241_nan,5510,0.09738865889265262,10.721086556169439,6,0.261735235423053,False
7063,X79548_319.226_10.216_nan,79548,0.09750552922714432,10.717625844075997,6,0.2618966829344745,False
5774,X68067_173.096_8.879_nan,68067,0.09761025970074944,10.714527797697313,6,0.2621005555815753,False
4659,X58485_419.227_7.433_nan,58485,0.0976750359471308,10.71261314696194,6,0.26219705545654365,False
3105,X41393_221.117_5.657_nan,41393,0.09770509734952093,10.711724984653074,6,0.2622003379875574,False
5708,X67550_570.384_8.794_nan,67550,0.09774094257537043,10.710666262557673,6,0.26221913540727887,False
747,X5472_188.07_2.234_nan,5472,0.09793341371536239,10.704987444795307,6,0.2624312500496394,False
6696,X76064_537.302_9.893_nan;Betaine Lipid DGCC 16:0,76064,0.09794630935843572,10.704607322537344,6,0.2624312500496394,False
3073,X40859_187.096_5.613_nan,40859,0.09796432717427148,10.704076290798811,6,0.2624312500496394,False
5850,X68705_281.174_8.984_nan,68705,0.09788855432904812,10.706310108450907,6,0.2624312500496394,False
7710,"X85297_432.31_10.925_nan;(2R,3S,4S,5S,6R)-2-[[7-hydroxy-4-[(Z)-5-hydroxy-3-methylpent-3-enyl]-4a,8,8-trimethyl-3-methylidene-2,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",85297,0.09789749516370458,10.706046447278803,6,0.2624312500496394,False
8235,X88538_556.441_11.718_nan;Spectral Match to Decaethylene glycol from NIST14,88538,0.09818428677770481,10.69760061973476,6,0.2629430148403217,False
933,X7620_344.228_2.559_nan,7620,0.09821596693511628,10.696669027872545,6,0.26295040382039964,False
5997,X69952_217.143_9.188_nan;Spectral Match to Azelaic acid from NIST14,69952,0.09824664983652688,10.695767020379567,6,0.26295511931519056,False
9031,X92243_893.554_13.0_nan,92243,0.09836442170637036,10.692307158098739,6,0.2631498649228237,False
7783,X85989_653.446_11.022_Sporidesmolide_II_28401_dereplictor_pv_2.5459e-19,85989,0.09837729772026813,10.691929117993412,6,0.2631498649228237,False
2558,X32397_263.127_4.886_nan,32397,0.09875831136564653,10.68076273787608,6,0.2640913432166054,False
7894,X86790_563.467_11.185_nan,86790,0.09878830718305343,10.67988530335037,6,0.264093880890421,False
2826,X36922_233.121_5.275_nan,36922,0.0988554247881857,10.677922857803198,6,0.2641956267413828,False
974,X8169_360.129_2.63_nan,8169,0.09897035653882447,10.674565172907705,6,0.26442506072612165,False
4732,X59097_586.321_7.609_nan,59097,0.09902121841440165,10.673080388008152,6,0.26448323085303754,False
5706,X67510_401.232_8.785_nan,67510,0.09907245611265145,10.671585328422225,6,0.2645423703307568,False
7483,X83021_506.311_10.654_nan,83021,0.09926816540023667,10.665881169092442,6,0.2649871285434386,False
2182,X26132_339.144_4.451_nan,26132,0.09945329597607214,10.660494679762564,6,0.26540339507321625,False
751,X5514_236.164_2.243_nan,5514,0.09948849533834822,10.659471557192546,6,0.26541942477002994,False
3197,X42598_235.133_5.752_nan;Curcumenol,42598,0.09976131919097754,10.651552588500067,6,0.26602293950568706,False
3634,X48050_360.253_6.294_nan,48050,0.09977323182076472,10.651207259032581,6,0.26602293950568706,False
5853,X68736_395.048_8.994_nan,68736,0.09988332595146243,10.648017554304705,6,0.26623840502805524,False
4,X16_291.165_0.501_nan,16,0.10015467126144147,10.640169529026906,6,0.26676630863182493,False
3889,X50935_442.301_6.605_nan,50935,0.10016939921568964,10.639744107027004,6,0.26676630863182493,False
5584,X66627_339.18_8.651_nan,66627,0.10011728338959956,10.641249744219294,6,0.26676630863182493,False
1065,X9570_297.144_2.782_nan,9570,0.10025784506819108,10.637190505422495,6,0.2668455290866491,False
4968,X61266_398.217_7.87_nan,61266,0.10024481769486995,10.637566502967047,6,0.2668455290866491,False
1898,X21761_536.327_3.987_nan;Spectral Match to Undecaethylene glycol from NIST14,21761,0.10032771970120033,10.635174528101826,6,0.2669533589474139,False
956,X7890_414.176_2.598_nan,7890,0.10038696065517007,10.633466339267443,6,0.2670328397533078,False
3442,X45951_388.284_6.029_nan,45951,0.10060127187718883,10.627294352363378,6,0.2675246457757826,False
3159,X42019_384.259_5.843_nan,42019,0.10076819070051969,10.622495442517877,6,0.2678901724705044,False
3817,X50019_225.148_6.513_nan,50019,0.10098446885395121,10.616288111315725,6,0.268386667880773,False
7983,X87323_562.361_11.313_nan,87323,0.10103112764184766,10.61495054535604,6,0.2684283160071709,False
3328,X44482_550.337_5.927_nan,44482,0.1010607454753988,10.614101781032543,6,0.2684283160071709,False
6104,X70807_321.205_9.157_nan,70807,0.10108871029570535,10.613300593411054,6,0.2684283160071709,False
2392,X29516_354.154_4.642_nan,29516,0.10148666351689507,10.60192091262536,6,0.2694063488162365,False
4108,X53461_272.221_6.909_nan,53461,0.10197489983178247,10.588014391225462,6,0.27062340609181734,False
4979,X61366_269.199_7.914_nan,61366,0.10210131969956186,10.584423338534727,6,0.27087983621488665,False
6787,X76884_301.179_9.972_nan,76884,0.10226280938749457,10.579841927562825,6,0.27122913154932926,False
2363,X29058_430.171_4.623_nan,29058,0.1024483715101105,10.574585635359085,6,0.2716420512598206,False
2796,X36476_269.138_5.31_nan,36476,0.10268575430018802,10.567873951299248,6,0.2721920927397403,False
5775,X68077_221.153_8.858_nan,68077,0.10272270892962082,10.566830366277827,6,0.27221068772606016,False
5450,X65537_343.295_8.494_nan,65537,0.10276982533952818,10.56550030693677,6,0.2722561923039016,False
2402,X29746_368.17_4.655_nan,29746,0.10285504673826872,10.563095968897073,6,0.27240258809913753,False
6894,X77796_451.305_10.063_nan,77796,0.10293459159343303,10.560853401580907,6,0.27245452889883354,False
8780,X91129_1070.326_12.533_Contaminant vial septum ThermoFisher C5000-44B,91129,0.10292075403244894,10.561243404615688,6,0.27245452889883354,False
6811,X77067_339.253_9.871_nan,77067,0.10301378243457363,10.558622365459428,6,0.27258478169241657,False
7965,X87244_593.597_11.299_nan,87244,0.10308680762729357,10.556566402743268,6,0.2726986485153777,False
5410,X65164_757.463_8.425_nan,65164,0.10329699642067938,10.550656030074485,6,0.2731751865784808,False
2775,X36185_303.05_5.207_nan,36185,0.10353034671732934,10.544107048524792,6,0.2737126816964113,False
2748,X35563_281.138_5.183_nan,35563,0.10356876985278148,10.543029977491187,6,0.27373466729694457,False
2069,X24238_270.133_4.141_nan,24238,0.10381983074315318,10.536001125434836,6,0.2743184833236701,False
7776,"X85945_550.35_11.013_nan;NCGC00381059-01!5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",85945,0.10394173710495626,10.532593680841869,6,0.27456080004597977,False
8438,X89496_1442.399_12.015_nan,89496,0.10404446340856051,10.529725137154193,6,0.2747523268401487,False
3815,X49964_246.17_6.513_nan;Massbank:UF411401 Gabapentin|1-(Aminomethyl)cyclohexaneacetic acid| 2-[1-(aminomethyl)cyclohexyl]acetic acid,49964,0.10412648328959255,10.527436632896466,6,0.27488907841724025,False
6810,X77055_269.211_9.992_nan;Spectral Match to Pinolenic acid from NIST14,77055,0.1044309400587601,10.518955903417236,6,0.2754030661993308,False
5631,X66932_263.2_8.708_nan,66932,0.10441954627875928,10.519272879229591,6,0.2754030661993308,False
1645,X17686_235.144_3.586_nan,17686,0.10444234186705814,10.518638735420382,6,0.2754030661993308,False
8094,X87949_784.498_11.391_nan;Glycyrrhizic acid,87949,0.10441760872028522,10.51932678534888,6,0.2754030661993308,False
1494,X15762_402.176_3.57_nan,15762,0.10454381211839057,10.515817474933556,6,0.2755907044883755,False
8719,X90826_593.597_12.433_nan,90826,0.10484578562458667,10.507436016249791,6,0.276306632724273,False
2338,X28704_442.258_4.577_nan,28704,0.10488604120746324,10.506320339676677,6,0.27633262435765166,False
8397,X89350_1160.34_11.993_nan;Contaminant vial septum ThermoFisher C5000-44B,89350,0.10491827504148242,10.505427262281147,6,0.27633747296557304,False
6321,X72916_436.269_9.448_nan,72916,0.105183183461752,10.498096992019555,6,0.2769549678639586,False
7845,X86418_502.389_11.094_nan,86418,0.10529618281954667,10.49497524437389,6,0.27717223340918307,False
2308,X28058_263.139_4.519_nan,28058,0.10536062730079791,10.493196234908964,6,0.2772615986740535,False
6490,X74350_392.242_9.805_nan,74350,0.10581127691121002,10.480783200327323,6,0.2783166806785455,False
2768,X35954_608.384_5.182_nan,35954,0.1058273591720429,10.480341097713195,6,0.2783166806785455,False
6993,X78821_267.122_10.174_nan,78821,0.10585339658891448,10.47962545516604,6,0.2783166806785455,False
5231,X63738_396.238_8.09_nan,63738,0.10595156928210829,10.47692858604455,6,0.27841377685344754,False
8440,X89512_581.398_11.738_nan,89512,0.10593452419620657,10.4773966646203,6,0.27841377685344754,False
2654,X34027_754.442_5.03_nan,34027,0.10609622569708253,10.47295887047278,6,0.278647706995782,False
5629,X66919_638.301_8.697_nan,66919,0.1062137803069333,10.469736475806512,6,0.278647706995782,False
1318,X13309_242.175_3.197_nan,13309,0.10617095352648506,10.470910067526006,6,0.278647706995782,False
554,X3575_201.073_1.739_nan;HYDROXYPHENYLLACTIC ACID,3575,0.10622447783187201,10.469443395582553,6,0.278647706995782,False
723,X5126_251.102_2.166_nan,5126,0.10622275898872517,10.469490484960147,6,0.278647706995782,False
4415,X56261_352.211_7.253_nan,56261,0.10615516326670238,10.471342878905281,6,0.278647706995782,False
5460,X65612_484.254_8.5_nan,65612,0.10641890722114522,10.464121230120783,6,0.2790772150143214,False
313,X2137_283.174_0.992_nan,2137,0.10654992612901851,10.460539744021482,6,0.279159038322796,False
126,X804_292.19_0.654_nan,804,0.1065729236711862,10.459911499897657,6,0.279159038322796,False
7729,X85474_424.305_10.977_nan,85474,0.10656047016563455,10.460251688152198,6,0.279159038322796,False
5578,X66570_359.184_8.532_nan,66570,0.10648858377719288,10.462216083486851,6,0.279159038322796,False
7520,X83386_351.253_10.698_nan,83386,0.10674150229637605,10.455310006138689,6,0.2795200860825608,False
7909,X86885_631.218_11.216_nan,86885,0.10700558008785183,10.448114896664606,6,0.2801211756024837,False
1251,X12242_340.212_3.091_nan,12242,0.10712396211240806,10.444894618375201,6,0.2801211756024837,False
8026,X87545_698.217_11.318_nan,87545,0.10706959718864816,10.44637307891041,6,0.2801211756024837,False
5243,X63873_315.195_8.305_nan,63873,0.10709508448310963,10.445679864947806,6,0.2801211756024837,False
258,X1822_204.123_0.858_Spectral Match to Acetyl-DL-carnitine from NIST14,1822,0.10712509102175931,10.444863924698097,6,0.2801211756024837,False
1282,X12737_459.062_3.27_nan,12737,0.10722155794095711,10.442242179033421,6,0.2802928133407654,False
3568,X47480_309.169_6.19_nan,47480,0.10725536363781682,10.441323920605669,6,0.2803005939048665,False
1861,"X20931_279.122_3.915_nan;Massbank:AC000069 Altersolanol A|(1S,2R,3S,4R)-1,2,3,4,8-pentahydroxy-6-methoxy-3-methyl-2,4-dihydro-1H-anthracene-9,10-dione",20931,0.1074638694887469,10.435666052793067,6,0.2807647992504847,False
7750,X85719_664.46_10.987_nan,85719,0.10750812477073488,10.43446644157973,6,0.2807997329547606,False
5585,"X66630_266.175_8.644_nan;NCGC00384597-01!3a,8-dihydroxy-3,5a,9-trimethyl-4,5,6,7,8,9b-hexahydro-3H-benzo[g][1]benzofuran-2-one",66630,0.10756185832683404,10.433010502539313,6,0.2808593957230256,False
538,X3476_289.089_1.675_nan,3476,0.10763099856686889,10.431138072208094,6,0.28095924173700026,False
5954,"X69537_317.174_9.214_nan;14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecan-5-ol",69537,0.10786843643825901,10.424716083486828,6,0.2810142762454587,False
4277,X54894_337.2_7.126_nan,54894,0.10777636516700781,10.427204829138532,6,0.2810142762454587,False
5441,X65476_590.441_8.487_nan,65476,0.10770752347991569,10.429066912216058,6,0.2810142762454587,False
493,X3199_432.15_1.635_nan,3199,0.10772038101400717,10.428719050542213,6,0.2810142762454587,False
8283,"X88735_909.237_11.782_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",88735,0.10778431656574294,10.426989822397742,6,0.2810142762454587,False
7222,X80842_580.361_10.399_nan;Spectral Match to HEPC from NIST14,80842,0.10785439061118345,10.425095627862506,6,0.2810142762454587,False
1513,X15963_240.18_3.439_nan,15963,0.10786162731765887,10.424900073048134,6,0.2810142762454587,False
424,X2784_339.118_1.456_nan,2784,0.10795091575563921,10.422488234090451,6,0.28110655532962336,False
7517,X83363_349.237_10.692_nan,83363,0.10796569414991694,10.4220892162881,6,0.28110655532962336,False
4888,X60554_352.248_7.803_nan,60554,0.10801620070710195,10.420725905463428,6,0.28115754275092214,False
1107,X10074_283.175_2.851_Spectral Match to Hexaethylene glycol from NIST14,10074,0.10811784663325502,10.417983936975588,6,0.28134157458201337,False
2812,X36653_264.123_5.246_nan,36653,0.10815579621685661,10.41696081440557,6,0.28135979948602585,False
6202,X71708_762.557_9.432_nan,71708,0.1083123862811347,10.412742545236632,6,0.281686560660205,False
7571,X83861_439.284_10.755_nan,83861,0.10840656358856755,10.410208205443041,6,0.2818508653552348,False
8429,"X89475_922.29_12.022_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",89475,0.10868697559699173,10.402673920874197,6,0.28230616449794554,False
5140,X62806_172.169_8.112_nan,62806,0.10878601451584242,10.400017050939773,6,0.28230616449794554,False
7915,X86943_603.223_11.203_nan,86943,0.1087408115887404,10.401229418898783,6,0.28230616449794554,False
4499,X56935_396.253_7.338_nan,56935,0.10865556604663346,10.403516983834606,6,0.28230616449794554,False
5852,X68733_329.174_8.906_nan;Lagochilin,68733,0.10883864670924515,10.398605995498315,6,0.28230616449794554,False
8203,X88421_480.425_11.675_nan,88421,0.10886113206442993,10.398003355672966,6,0.28230616449794554,False
6235,X72040_319.226_9.433_nan,72040,0.10878712730661315,10.399987210967879,6,0.28230616449794554,False
681,X4598_165.066_2.032_nan,4598,0.10882532975325938,10.398962961743504,6,0.28230616449794554,False
4489,X56852_365.196_7.329_nan,56852,0.10863258753283697,10.404133888129206,6,0.28230616449794554,False
6571,X74958_901.367_9.766_nan,74958,0.10891028114023522,10.396686478724806,6,0.28235308700513795,False
7044,X79408_275.164_10.237_nan,79408,0.10897308178633501,10.39500460405145,6,0.28243536476663567,False
7147,X80246_548.394_10.325_nan,80246,0.1090499646089881,10.392946776173263,6,0.28251537304124624,False
586,X3733_165.112_1.843_nan,3733,0.10906609759951325,10.392515129553104,6,0.28251537304124624,False
3449,"X46004_355.248_6.072_NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based: Match];NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",46004,0.1091202213217594,10.391067439430103,6,0.28257506472726757,False
1577,X16847_400.197_3.545_nan,16847,0.10926959348837384,10.387075404133384,6,0.2828715643139007,False
6230,"X72013_413.269_9.43_nan;[6,10a-dihydroxy-4-(hydroxymethyl)-4,7,11b-trimethyl-9-oxo-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-5-yl] acetate",72013,0.1093553338610849,10.384786167382913,6,0.2828715643139007,False
5319,X64548_391.211_8.327_nan,64548,0.10933271936827256,10.38538980969929,6,0.2828715643139007,False
805,X6184_416.155_2.489_nan,6184,0.10935916724190067,10.3846838551259,6,0.2828715643139007,False
691,X4704_322.201_2.085_nan,4704,0.10950011794139045,10.38092413836318,6,0.2831555950862122,False
3646,X48115_363.18_6.225_nan,48115,0.10986940880732327,10.37109422958872,6,0.28402975970320815,False
8155,X88216_574.444_11.59_nan,88216,0.10994872263581024,10.36898689412061,6,0.28407325552849866,False
7291,X81429_876.51_10.537_nan,81429,0.10993977830349724,10.36922447309189,6,0.28407325552849866,False
2235,X26881_245.128_4.418_nan,26881,0.11001336773415339,10.367270308982938,6,0.2841205215026119,False
5893,X69023_225.148_9.039_nan,69023,0.11009201465614846,10.365183138940097,6,0.2841205215026119,False
5403,X65114_510.306_8.593_nan,65114,0.11008623007725994,10.365336607325503,6,0.2841205215026119,False
7001,X78959_429.263_10.191_nan,78959,0.11006810682843234,10.365817474933465,6,0.2841205215026119,False
3580,X47590_237.148_6.312_nan,47590,0.11012605278177763,10.36428023327187,6,0.284127716200886,False
8523,X89863_563.265_12.131_nan,89863,0.1102097478288874,10.36206117679205,6,0.2842163206231298,False
962,X8020_302.151_2.779_nan,8020,0.11022291536704307,10.361712195621067,6,0.2842163206231298,False
1911,X21970_283.153_4.196_nan,21970,0.11025486588904017,10.360865561694254,6,0.28421810055660707,False
1434,X14958_367.15_3.36_nan,14958,0.11029503300543972,10.359801514221317,6,0.28424105444599146,False
3711,X48858_518.332_6.464_nan,48858,0.1103762289342482,10.357651653190223,6,0.2843697006149574,False
2197,X26424_325.221_4.378_nan,26424,0.11054286772585319,10.353243920861207,6,0.2847183437290247,False
6837,X77289_805.455_10.008_nan,77289,0.11066903214746665,10.349910729381715,6,0.28496011054136744,False
4588,X57844_486.233_7.454_nan,57844,0.11071973058849509,10.348572265119211,6,0.28496011054136744,False
